"flatId","builder","builderId","url","address","plz","title","imgurl","addedDate","lastRefresh","rooms","size","rent","funds","purchase_price","deposit","moveInDate","floor","constructionYear","placeLat","placeLong","type","status","typeDescription","prebookingStartString","prebookingStartDate","setToPrebookingFullyBookedDate","setToOfflineDate","setToIrrelevantDate","notes","addedDate2","lastRefresh2","isIrrelevant","isOffline","skipWhileCrawling"
"sozialbau_1130_aichbuehelgasse1a465d12b35","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-seuttergasse-24/?tx_wxsozialbau_altbau%5Bmlfd%5D=107&cHash=183ea5183dde31ebccbc90a465d12b35","Aichbühelgasse 1","1130",NULL,NULL,"1635168926730","1638863113906",2,52,487,14114,NULL,NULL,"sofort",NULL,NULL,"48.1945348","16.2598156",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289034",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1130_auhofstrasse12261b558030c","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-auhofstrasse-122/?tx_wxsozialbau_altbau%5Bmlfd%5D=16&cHash=d8e6c03afb77f2e94d1e1161b558030c","Auhofstraße 122","1130",NULL,NULL,"1645045184894","1645055731725",2,54,481,15090,NULL,NULL,"sofort",NULL,NULL,"48.1906532","16.2731682",NULL,NULL,NULL,NULL,NULL,NULL,"1645098945731",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1130_fasangartengasse1012436078755b","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-fasangartengasse-10-12/?tx_wxsozialbau_altbau%5Bmlfd%5D=55&cHash=f63a89ad8fec472313e60c436078755b","Fasangartengasse 10-12","1130",NULL,NULL,"1636493131654","1636495158818",2,50,350,8615,NULL,NULL,"sofort",NULL,NULL,"48.17550860000001","16.2856947",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289357",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1130_gobergasse61ef5bfb1007","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-jagdschlossgasse-48/?tx_wxsozialbau_altbau%5Bmlfd%5D=51&cHash=8bb17aa21ba665c1ac05e1ef5bfb1007","Gobergasse 61","1130",NULL,NULL,"1647896499981","1647910868835",2,49,394,13657,NULL,NULL,"sofort",NULL,NULL,"48.178915","16.2709614",NULL,NULL,NULL,NULL,NULL,NULL,"1647928988504",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1130_seuttergasse15be73ea4a27","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-seuttergasse-24/?tx_wxsozialbau_altbau%5Bmlfd%5D=139&cHash=1298ab1f8096fc123143a2be73ea4a27","Seuttergasse 15","1130",NULL,NULL,"1646735259628","1646781134238",1,0,285,8318,NULL,NULL,"sofort",NULL,NULL,"48.1943268","16.2589404",NULL,NULL,NULL,NULL,NULL,NULL,"1646824425268",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1130_testarellogasse3243ba084ffe","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1130-testarellogasse-32/?tx_wxsozialbau_altbau%5Bmlfd%5D=51&cHash=2ed8d5a64d8afe54ede95043ba084ffe","Testarellogasse 32","1130",NULL,NULL,"1642200856940","1642236316263",2,46,390,12786,NULL,NULL,"sofort",NULL,NULL,"48.192004","16.2740911",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290672",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_breitenseerstrasse809164068932","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-breitenseer-strasse-80/?tx_wxsozialbau_altbau%5Bmlfd%5D=76&cHash=691c2de3c07e10bfb642df9164068932","Breitenseer Straße 80","1140",NULL,NULL,"1640033706728","1640048349018",1,42,311,11688,NULL,NULL,"sofort",NULL,NULL,"48.2024372","16.3038189",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289925",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_breitenseerstrasse809c56af23bf","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-breitenseer-strasse-80/?tx_wxsozialbau_altbau%5Bmlfd%5D=23&cHash=ff1dc015a55807227cd5ab9c56af23bf","Breitenseer Straße 80","1140",NULL,NULL,"1643148794731","1643158756050",2,53,387,14524,NULL,NULL,"sofort",NULL,NULL,"48.2024372","16.3038189",NULL,NULL,NULL,NULL,NULL,NULL,"1643202065425",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_hackingerstrasse3801b3d2f320","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-hackinger-strasse-38/?tx_wxsozialbau_altbau%5Bmlfd%5D=99&cHash=3104a79e67d8668e4f05d301b3d2f320","Hackinger Straße 38","1140",NULL,NULL,"1637702959644","1637704760776",3,65,464,17827,NULL,NULL,"sofort",NULL,NULL,"48.1939801","16.2678218",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289575",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_heinrichcollinstrasse3afaf99cdb10","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-heinrich-collin-strasse-3e/?tx_wxsozialbau_altbau%5Bmlfd%5D=479&cHash=89e9e71bb40a00a3cbafb3faf99cdb10","Heinrich-Collin-Straße 3a","1140",NULL,NULL,"1637793676947","1637829790204",4,112,982,19071,NULL,NULL,"sofort",NULL,NULL,"48.19821200000001","16.299848",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289619",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_huetteldorferstrasse130b462e1a5366","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-heinrich-collin-strasse-3e/?tx_wxsozialbau_altbau%5Bmlfd%5D=40&cHash=5c9be45525be51e151bc09462e1a5366","Hütteldorfer Straße 130b","1140",NULL,NULL,"1637702959812","1642150714148",3,83,795,14459,NULL,NULL,"sofort",NULL,NULL,"48.1979978","16.2984125",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289501",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_linzerstrasse1251271934011048","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-linzer-strasse-125-127/?tx_wxsozialbau_altbau%5Bmlfd%5D=16&cHash=1ac36170558b882723e2381934011048","Linzer Straße 125-127","1140",NULL,NULL,"1641592912328","1641603481148",1,41,275,8653,NULL,NULL,"sofort",NULL,NULL,"48.1935344","16.3032233",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290201",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_linzerstrasse2522bd3ad8164","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-linzer-strasse-252/?tx_wxsozialbau_altbau%5Bmlfd%5D=29&cHash=da0cdaf48810a598cd531d2bd3ad8164","Linzer Straße 252","1140",NULL,NULL,"1637702959730","1642461802380",3,75,875,2379,NULL,NULL,"sofort",NULL,NULL,"48.1956783","16.2814007",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289517",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_linzerstrasse30864a77fec42","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-huetteldorfer-strasse-347/?tx_wxsozialbau_altbau%5Bmlfd%5D=27&cHash=2115fcf593c27ddba57c4e64a77fec42","Linzer Straße 308","1140",NULL,NULL,"1633014128220","1644507081930",2,55,598,15326,NULL,NULL,"sofort",NULL,NULL,"48.1981361","16.2739418",NULL,NULL,NULL,NULL,NULL,NULL,"1644559420396",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_linzerstrasse4016778a63728","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-linzer-strasse-401/?tx_wxsozialbau_altbau%5Bmlfd%5D=13&cHash=4529ae8e3e28a5d209aba26778a63728","Linzer Straße 401","1140",NULL,NULL,"1637793676866","1642572196719",1,47,335,13263,NULL,NULL,"sofort",NULL,NULL,"48.20168959999999","16.2586454",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289649",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_linzerstrasse401bb29665e80","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-linzer-strasse-401/?tx_wxsozialbau_altbau%5Bmlfd%5D=7&cHash=cc82030348e0fb4231f0ffbb29665e80","Linzer Straße 401","1140",NULL,NULL,"1642113615428","1644107122936",2,73,515,20429,NULL,NULL,"sofort",NULL,NULL,"48.20168959999999","16.2586454",NULL,NULL,NULL,NULL,NULL,NULL,"1644150338419",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_pfaffenbergengasse65e00593b78","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-pfaffenbergengasse-6/?tx_wxsozialbau_altbau%5Bmlfd%5D=35&cHash=b85f334f6eacbb7a028cb15e00593b78","Pfaffenbergengasse 6","1140",NULL,NULL,"1638396790369","1643182982286",2,59,476,16439,NULL,NULL,"sofort",NULL,NULL,"48.1980167","16.2827056",NULL,NULL,NULL,NULL,NULL,NULL,"1643226199086",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1140_seckendorfstrasse216ca6ded6b","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1140-huetteldorfer-strasse-180/?tx_wxsozialbau_altbau%5Bmlfd%5D=93&cHash=cb50d6a79f0a5244dd464516ca6ded6b","Seckendorfstraße 2","1140",NULL,NULL,"1641592912427","1641633826596",1,44,383,7449,NULL,NULL,"sofort",NULL,NULL,"48.1971091","16.2873257",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290269",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_fenzlgasse383ecfe20938","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-fenzlgasse-38/?tx_wxsozialbau_altbau%5Bmlfd%5D=32&cHash=c7d25e387785f2f7fc0ad63ecfe20938","Fenzlgasse 38","1150",NULL,NULL,"1646346087860","1646393717857",1,0,227,8093,NULL,NULL,"sofort",NULL,NULL,"48.1942489","16.3139798",NULL,NULL,NULL,NULL,NULL,NULL,"1646436964020",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_jurekgasse272fd635a18d","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-jurekgasse-27/?tx_wxsozialbau_altbau%5Bmlfd%5D=34&cHash=f57f451d429c337188b7892fd635a18d","Jurekgasse 27","1150",NULL,NULL,"1634850008591","1634860769878",3,97,722,26454,NULL,NULL,"sofort",NULL,NULL,"48.1916344","16.3245705",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288703",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_jurekgasse27848dbb14ce","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-jurekgasse-27/?tx_wxsozialbau_altbau%5Bmlfd%5D=50&cHash=ee8517ac74ecc99f4f0057848dbb14ce","Jurekgasse 27","1150",NULL,NULL,"1643749047999","1643754193570",2,59,460,16579,NULL,NULL,"sofort",NULL,NULL,"48.19159639999999","16.3248512",NULL,NULL,NULL,NULL,NULL,NULL,"1643797417305",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_mariahilferstrasse206427c025844","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-kauergasse-1/?tx_wxsozialbau_altbau%5Bmlfd%5D=24&cHash=17d3df094a0432bd9e83de427c025844","Mariahilfer Straße 206","1150",NULL,NULL,"1636406871753","1636406983126",3,68,468,14804,NULL,NULL,"sofort",NULL,NULL,"48.1905939","16.323477",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289352",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_nobilegasse46c6b6a093b5","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-nobilegasse-46/?tx_wxsozialbau_altbau%5Bmlfd%5D=2&cHash=df2a8541f6e58f0a269c3cc6b6a093b5","Nobilegasse 46","1150",NULL,NULL,"1646346087939","1646376465207",2,52,400,14741,NULL,NULL,"sofort",NULL,NULL,"48.1975886","16.3163951",NULL,NULL,NULL,NULL,NULL,NULL,"1646419763801",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1150_sturzgasse251a7186b1ac","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1150-sturzgasse-25/?tx_wxsozialbau_altbau%5Bmlfd%5D=17&cHash=3a04b1c8a50142ba48abfa1a7186b1ac","Sturzgasse 25","1150",NULL,NULL,"1634850008654","1634850684864",2,55,375,5759,NULL,NULL,"sofort",NULL,NULL,"48.1960919","16.316993",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289054",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_arnethgasse1a4539b386f","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-rosensteingasse-7-9/?tx_wxsozialbau_altbau%5Bmlfd%5D=54&cHash=10c302eef4b4dce7a3917aa4539b386f","Arnethgasse 1","1160",NULL,NULL,"1648474164296","1648487973222",2,49,407,13769,NULL,NULL,"sofort",NULL,NULL,"48.214232","16.3252055",NULL,NULL,NULL,NULL,NULL,NULL,"1648491807109",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_baumeistergasse10fe4c0edbd2","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-baumeistergasse-14/?tx_wxsozialbau_altbau%5Bmlfd%5D=31&cHash=fdb96aeb946f29cb46d3c1fe4c0edbd2","Baumeistergasse 10","1160",NULL,NULL,"1639169712460","1639290425638",1,40,366,10784,NULL,NULL,"sofort",NULL,NULL,"48.2213646","16.3029455",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289864",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_baumeistergasse1499fc4e073a","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-baumeistergasse-14/?tx_wxsozialbau_altbau%5Bmlfd%5D=76&cHash=3d287d1b8885e63471dbff99fc4e073a","Baumeistergasse 14","1160",NULL,NULL,"1633465299542","1635489081054",3,78,694,21158,NULL,NULL,"sofort",NULL,NULL,"48.2219839","16.3017007",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288569",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_baumeistergasse6824c7fed1b","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-liebknechtgasse-7/?tx_wxsozialbau_altbau%5Bmlfd%5D=102&cHash=0c96d26f942f7b1f49e680824c7fed1b","Baumeistergasse 6","1160",NULL,NULL,"1636493131742","1636529954504",3,73,591,19847,NULL,NULL,"sofort",NULL,NULL,"48.221117","16.3043744",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289402",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_brunnengasse13dee72df001","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-brunnengasse-13/?tx_wxsozialbau_altbau%5Bmlfd%5D=8&cHash=441ed6ab677ca3379451e6dee72df001","Brunnengasse 13","1160",NULL,NULL,"1642200857027","1642201582640",2,67,512,2510,NULL,NULL,"sofort",NULL,NULL,"48.2068165","16.3345332",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290722",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_brunnengasse27e9a6b52072","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-brunnengasse-27/?tx_wxsozialbau_altbau%5Bmlfd%5D=2&cHash=aa2ec956755a8a74d165afe9a6b52072","Brunnengasse 27","1160",NULL,NULL,"1646909118610","1646919441239",1,45,275,8002,NULL,NULL,"sofort",NULL,NULL,"48.20815229999999","16.3349507",NULL,NULL,NULL,NULL,NULL,NULL,"1646978621037",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_eisnergasse9d1a499115f","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-eisnergasse-9/?tx_wxsozialbau_altbau%5Bmlfd%5D=43&cHash=2c84c6be40310975ff4c0ad1a499115f","Eisnergasse 9","1160",NULL,NULL,"1633465299228","1633468460454",2,55,435,5899,NULL,NULL,"sofort",NULL,NULL,"48.2122968","16.3218486",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288543",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_friedrichkaisergasse7577dca6f96f","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-friedrich-kaiser-gasse-75/?tx_wxsozialbau_altbau%5Bmlfd%5D=12&cHash=aecc524949c36014c7557477dca6f96f","Friedrich-Kaiser-Gasse 75","1160",NULL,NULL,"1642200856981","1642319224429",2,62,560,17282,NULL,NULL,"sofort",NULL,NULL,"48.212087","16.3210727",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290757",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_hasnerstrasse124a6fec651bbc","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-hasnerstrasse-124a/?tx_wxsozialbau_altbau%5Bmlfd%5D=68&cHash=c79097b2daa41c5b29286e6fec651bbc","Hasnerstraße 124a","1160",NULL,NULL,"1633465300157","1633469269832",3,86,805,10976,NULL,NULL,"sofort",NULL,NULL,"48.2112545","16.3129385",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288500",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_heigerleinstrasse72cbe39bb068","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-seitenberggasse-67/?tx_wxsozialbau_altbau%5Bmlfd%5D=163&cHash=8f9a6c111512a0b0829bd6cbe39bb068","Heigerleinstraße 72","1160",NULL,NULL,"1635451770013","1635452863341",2,57,403,5370,NULL,NULL,"sofort",NULL,NULL,"48.2217185","16.3143379",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289019",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_liebknechtgasse71853e3ce41","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-liebknechtgasse-7/?tx_wxsozialbau_altbau%5Bmlfd%5D=15&cHash=0c262add7ab9840bba8aa51853e3ce41","Liebknechtgasse 7","1160",NULL,NULL,"1637069108248","1641383116595",1,42,360,11830,NULL,NULL,"sofort",NULL,NULL,"48.2222036","16.3030739",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289431",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_lorenzbayerplatz1427158726b5","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-lorenz-bayer-platz-14/?tx_wxsozialbau_altbau%5Bmlfd%5D=19&cHash=47495bc6012b809ad590b027158726b5","Lorenz-Bayer-Platz 14","1160",NULL,NULL,"1646173930623","1646214589776",1,0,234,8205,NULL,NULL,"sofort",NULL,NULL,"48.2147087","16.3252257",NULL,NULL,NULL,NULL,NULL,NULL,"1646257909351",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_lorenzbayerplatz14f5f1ed88f1","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-lorenz-bayer-platz-14/?tx_wxsozialbau_altbau%5Bmlfd%5D=27&cHash=7c8ba412bb141ad9f78a58f5f1ed88f1","Lorenz-Bayer-Platz 14","1160",NULL,NULL,"1637096241804","1637109438373",1,0,229,7972,NULL,NULL,"sofort",NULL,NULL,"48.2147087","16.3252257",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289458",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_menzelgasse6766e9c9b96","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-menzelgasse-6/?tx_wxsozialbau_altbau%5Bmlfd%5D=28&cHash=0381e6722963b14b29acdc766e9c9b96","Menzelgasse 6","1160",NULL,NULL,"1646909118423","1646911532645",3,64,526,17984,NULL,NULL,"sofort",NULL,NULL,"48.2082702","16.3370171",NULL,NULL,NULL,NULL,NULL,NULL,"1646954734271",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_menzelgasse6910a99ee3d","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-menzelgasse-6/?tx_wxsozialbau_altbau%5Bmlfd%5D=26&cHash=d61b58d784d91435c642f1910a99ee3d","Menzelgasse 6","1160",NULL,NULL,"1633989696837","1634020178334",2,48,388,13186,NULL,NULL,"sofort",NULL,NULL,"48.2082702","16.3370171",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288777",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_neulerchenfelderstrasse3720d42aa3a6","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-neulerchenfelder-strasse-3/?tx_wxsozialbau_altbau%5Bmlfd%5D=65&cHash=6db95d2768d9cefe787eeb20d42aa3a6","Neulerchenfelder Straße 3-7","1160",NULL,NULL,"1634158797648","1634190455007",3,80,671,21731,NULL,NULL,"sofort",NULL,NULL,"48.21075030000001","16.3379123",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288826",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_ottakringerstrasse1390a7005108e","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-ottakringer-strasse-139/?tx_wxsozialbau_altbau%5Bmlfd%5D=3&cHash=a97c80450a89a83b03de230a7005108e","Ottakringer Straße 139","1160",NULL,NULL,"1643749048043","1643749394895",4,96,643,18195,NULL,NULL,"sofort",NULL,NULL,"48.2131971","16.3171433",NULL,NULL,NULL,NULL,NULL,NULL,"1643792609858",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_ottakringerstrasse1393b5a668507","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-ottakringer-strasse-139/?tx_wxsozialbau_altbau%5Bmlfd%5D=30&cHash=77a2aba666aa682fa599d03b5a668507","Ottakringer Straße 139","1160",NULL,NULL,"1634158797674","1634194177157",4,114,899,25027,NULL,NULL,"sofort",NULL,NULL,"48.2131971","16.3171433",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288707",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_redtenbachergasse375503b57a4e","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-redtenbachergasse-37/?tx_wxsozialbau_altbau%5Bmlfd%5D=13&cHash=a39789256f0c096511539a5503b57a4e","Redtenbachergasse 37","1160",NULL,NULL,"1635537331208","1635542394899",2,57,435,7753,NULL,NULL,"sofort",NULL,NULL,"48.2171264","16.3156341",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289048",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_rohrergasse22d26ca35a74","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-rohrergasse-20/?tx_wxsozialbau_altbau%5Bmlfd%5D=5&cHash=15c78810e23b571c5b86dcd26ca35a74","Rohrergasse 22","1160",NULL,NULL,"1646909118532","1646911788513",3,71,585,18834,NULL,NULL,"sofort",NULL,NULL,"48.2209034","16.3013963",NULL,NULL,NULL,NULL,NULL,NULL,"1646955218400",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_rosensteingasse792d7b4748d5","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-rosensteingasse-7-9/?tx_wxsozialbau_altbau%5Bmlfd%5D=33&cHash=e2bac66b2b95d2e8620e5d2d7b4748d5","Rosensteingasse 7-9","1160",NULL,NULL,"1642113615479","1642143283824",2,47,388,13095,NULL,NULL,"sofort",NULL,NULL,"48.2141373","16.3253156",NULL,NULL,NULL,NULL,NULL,NULL,"1642699290654",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_rosensteingasse79daee8f6d89","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-rosensteingasse-7-9/?tx_wxsozialbau_altbau%5Bmlfd%5D=15&cHash=7381821703222364afdd72daee8f6d89","Rosensteingasse 7-9","1160",NULL,NULL,"1645829655091","1645905433898",1,33,279,9189,NULL,NULL,"sofort",NULL,NULL,"48.2141373","16.3253156",NULL,NULL,NULL,NULL,NULL,NULL,"1645948758042",NULL,NULL,NULL,NULL,NULL,True,NULL
"sozialbau_1160_speckbachergasse50863087b08d","Sozialbau","sozialbau","https://www.sozialbau.at/angebot/sofort-verfuegbar/sofort-verfuegbar/detail/wien-1160-effingergasse-15/?tx_wxsozialbau_altbau%5Bmlfd%5D=3&cHash=405aaf785956673b1991cc863087b08d","Speckbachergasse 50","1160",NULL,NULL,"1633465298925","1642146161303",3,67,603,18911,NULL,NULL,"sofort",NULL,NULL,"48.21833470000001","16.3174383",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288492",NULL,NULL,NULL,NULL,NULL,True,NULL
